67	20
59	49
58	56
57	49
56	50
53	50
49	50
54	55
54	50
44	59
51	58
54	59
51	57
55	52
51	50
56	51
53	50
51	57
52	55
51	58
62	51
55	56
58	51
55	51
55	51
54	58
54	59
57	55
59	53
59	53
53	50
63	51
53	54
56	56
59	54
61	55
61	46
57	55
51	56
53	55
54	51
52	50
60	50
60	49
57	50
53	55
53	55
55	53
62	42
56	50
56	55
53	55
