53	46
55	43
55	43
55	48
54	46
53	50
54	49
54	47
57	50
57	44
56	50
56	51
52	50
55	49
53	50
51	52
53	35
55	51
52	51
57	49
54	51
52	50
52	46
51	44
54	49
52	51
51	48
50	48
52	50
53	46
51	52
54	48
57	45
53	49
56	50
57	50
60	39
60	37
53	34
56	41
53	49
61	41
56	46
53	46
48	39
48	42
52	44
