52	35
50	37
51	37
51	37
50	38
52	41
51	42
50	39
50	43
52	39
53	41
52	45
47	44
51	42
56	41
50	44
47	40
51	41
49	41
50	39
48	41
47	30
49	36
50	34
50	39
52	40
50	39
50	39
48	37
52	31
48	39
51	39
52	32
49	39
47	30
49	44
47	29
47	27
50	37
47	29
47	41
49	30
49	41
47	39
50	37
48	34
47	34
